	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	490	1248.3807518741	1084.8905589182	2625.0691135332	925.5838329293	383.9387220028	11.9666666667	7.8333333333	2.4333333333	0.443347473	900	360	35.39684838	472	1333.452049	184.6743638	39.92469378	86.3160993	483.6479687	247.0572492	236.5907196	774.4185486	936.7326861	118.1929432	1160.962106	5.26188971	11.13306444	1.518958079	59.85541764	37.2917204166	487.6735017	1133.50033	83	324	2	229	81	68	9.14893617	0.0098265837	-0.5111773691	1.1070443641	2.4108421804	1.3384237586	0.462765724	0.3657225635	0.8500495618	0.0886368155	0.8706440602	0.0039460659	0.0448875666	non_gov	heavy
	491	16.6244776155	44.2208594298	57.8699085076	39.2515093714	0.0001172234	3.7457627119	1.0338983051	1.3559322034	0.1401129944	3481	1062	38.01070809	521	1370.666389	239.4012465	46.65496734	103.442074	514.1471653	218.6657055	295.4814598	850.3928137	996.7197567	56.78710671	1282.540339	0	9.660877075	0	31.33894271	37.9	551.848149	1118.305429	131	327	0	182	136	70	4.982832618	0.4691880939	-0.0838998878	1.455911176	3.1541322428	1.6113405884	1.2083383572	0.4026130307	0.8158844763	0.0414302905	0.9357056898	0	0.0228640193	non_gov	heavy
	492	329.560988615	317.817909962	680.112429173	221.4950811213	69.0878874661	4.0454545455	1.4545454545	1.3863636364	0.2077047258	1936	748	34.2431737	566	1652.884177	297.8341398	51.57917631	102.2336971	586.9931478	196.2308211	390.7623268	984.6607584	1132.569823	120.3387561	1497.922701	0.875184683	25.3267148	8.678402027	33.73683004	39.17364074	625.2732891	1359.177019	154	332	7	196	108	85	4.193693694	0.5394263867	0.3707414694	1.2147281419	2.211498112	1.4413718683	1.3657761342	0.3782922589	0.822306268	0.0728053168	0.9062478314	0.0005294894	0.0204108857	non_gov	heavy
	493	291.8092892509	190.6660124248	787.9281397005	70.7555586381	114.604728004	5.8125	1.35	1.85	0.2589147534	6400	1600	41.1231524	528	1283.948261	196.5471195	29.90546041	35.40825582	523.8498868	160.2498991	363.5999876	753.635743	877.5098183	166.1646917	1073.9565	3.717282873	13.87983569	7.883968731	50.20325724	45.242748131	411.566753	1146.725935	152	302	7	181	83	68	4.913934426	0.1950952289	0.5125815554	0.5409079784	-0.1611601962	1.3811233779	0.8754635031	0.3205477709	0.893124723	0.1294169685	0.8364484245	0.0028951968	0.0391006856	non_gov	heavy
	494	755.1383301867	723.5754840093	1839.4784948674	630.2609028518	252.8039322952	12.7777777778	8.6666666667	1.7777777778	0.3791351181	81	36	18.12945537	232	1279.685436	179.2453764	29.40297317	39.62937108	520.2885203	176.1972747	344.0912455	744.1264864	889.3109016	190.766512	1032.823532	4.103757886	30.97773743	6.711439354	43.34742503	43.733870362	404.1333601	1142.206189	68	133	0	84	38	20	5.582417582	0.0298490085	0.3489850491	0.5140807103	0.0735453491	1.3434437894	0.661190103	0.3158067981	0.8925679365	0.1490729726	0.8070917297	0.0032068489	0.0338735003	non_gov	heavy
	495	240.911375602	228.4153847619	550.5062483914	106.7270431921	83.5456002814	4.3928571429	1.25	1.4107142857	0.177174217	3136	952	42.22423909	492	1165.207498	81.60088895	24.79628208	57.35115405	464.8130169	241.2124581	223.6005588	643.2116197	881.8812996	296.9962411	756.284967	5.691530315	112.2414565	0.491948352	6.681336493	35.6111395272	338.2419698	1036.534324	113	316	2	213	89	72	2.005235602	-0.85971979	-0.5517692561	0.3696616654	1.3370340157	1.1406035198	-0.5039271635	0.2902847522	0.8895705922	0.2548869979	0.6490560422	0.0048845638	0.0057340315	non_gov	heavy
	496	294.7004716636	374.3188808965	691.3096127808	314.9930246531	101.7567783545	4.4117647059	1.5294117647	1.4411764706	0.1998202614	1156	340	65.59367848	696	1061.07786	67.38071479	19.6069127	55.60997186	423.0562447	222.705206	200.3510387	556.2914699	804.4991692	316.2517919	635.1194411	4.594938608	117.3117941	1.650913621	2.986710095	34.7746082304	304.4431368	941.2788563	123	488	7	284	109	123	12.91322314	-0.9426462057	-0.5891135136	0.1310610744	1.5578134622	0.949685589	-0.7259639845	0.2869187534	0.8870968774	0.2980476776	0.5985606382	0.0043304443	0.0028147888	non_gov	heavy
	497	724.7426048429	588.3884653219	1169.4598303018	536.7597809128	221.8011255881	4.95	2.4	1.85	0.4284166667	400	160	28.99598101	304	1048.421158	64.00426965	2.185511646	65.25313344	421.0232079	199.3498838	221.6733241	386.6794535	768.5195597	532.0159779	390.1138289	0	167.191641	11.70809811	0	34	293.4829925	915.7293799	71	195	5	110	35	46	4.346153846	-0.9738134213	-0.3246669341	-1.2647881056	2.2383389728	-0.120007417	-1.4628382358	0.279928529	0.8734365698	0.5074449078	0.3720964862	0	0	non_gov	heavy
	499	0	23.2189706375	23.2189706375	23.2189706375	233.8874267951	3	1	1	0	9	3	17.5274657	72	410.783859	21.34268216	5.523988324	5.942472288	177.1861103	131.4876615	45.69844887	182.961189	311.1846756	368.1821915	8.034892108	0	34.56677542	0	0	30.1	92.98713679	381.4899816	22	46	0	33	10	9	8.75862069	-1.0892951262	-1.6666086011	-0.2972936424	-1.068814598	0.4069243932	-1.7336978016	0.2263651182	0.9286878567	0.8962917686	0.0195599022	0	0	non_gov	heavy
	500	772.3666366254	417.1368404401	1392.470693479	34.5815082582	1.8300168107	4.7941176471	1.1470588235	2	0.2749183007	1156	340	59.14092934	398	672.9687957	34.9354137	9.027144214	9.752240571	290.2090219	215.2629835	74.9460384	299.6645882	509.7883996	602.8903904	13.26461377	0.005027048	56.67705581	0	0.198568403	30.1219359778	152.4234377	624.9794408	121	244	1	164	68	47	2.883040936	-1.0898489895	-1.6649282251	-0.3001477779	-1.0670705548	0.406182731	-1.7346601112	0.2264940643	0.9286900742	0.8958667835	0.0197105926	7.46995705019433e-06	0.0002950633	non_gov	heavy
	501	1752.6358751762	1096.5681287431	6442.0124808738	227.0515469972	118.154691324	5.1176470588	1.6470588235	2.2352941176	0.3462009804	289	102	31.54662156	198	627.6424866	22.1502239	0.399990011	15.12241621	246.828932	148.3794627	98.44946931	253.6973041	471.3592393	460.6151128	48.42079253	1.79172243	69.87173116	0	70.77303598	38.4829577046	173.0050067	583.4158504	21	150	1	120	20	49	1.79245283	-1.3009571235	-0.9624360532	-1.3880176438	-0.4023186656	0.1234938602	-2.0655403684	0.2756425997	0.9295353053	0.7338813459	0.0771470918	0.0028546863	0.1127601102	non_gov	heavy
	502	0	24.0703447332	24.0703447332	24.0703447332	233.8874267951	4	1	1	0.4375	9	3	25.7278314	181	703.518292	36.24419055	2.114925866	15.79554046	278.7046279	146.520802	132.1838259	288.2064372	514.5654884	469.5801623	109.9749601	2.054644508	73.97403919	0	71.88721328	37.9186182561	200.6751015	648.2499722	43	118	1	74	37	37	3.783333333	-1.094852037	-0.5856206674	-1.1863148485	-0.5159730987	0.1610501976	-1.6107501871	0.2852450374	0.9214401098	0.6674739913	0.156321394	0.0029205275	0.1021824366	non_gov	heavy
	503	321.1302165429	302.6197161476	678.6811272234	158.6672080114	63.3829155699	6.8333333333	2.0833333333	2.0833333333	0.407037037	144	48	106.4916761	364	341.8107529	29.94344924	3.414924677	6.619131117	138.8352181	54.65161491	84.18360321	141.8721486	234.2664842	188.5001995	111.8871176	0.825600959	27.16056965	0.715400383	19.29208506	34.9306562758	97.36029781	309.8347827	27	293	7	253	43	180	7.842857143	-0.6365458893	0.0742468418	-0.5916193292	-0.7296953731	0.1981820962	-0.6313800244	0.284836849	0.9064512455	0.5514753351	0.3273364476	0.0024153744	0.0564408372	non_gov	heavy
	506	915.5285527242	632.6494803898	1755.4408446348	110.1372669103	270.933559909	5.4814814815	1.2592592593	2.0740740741	0.391557356	729	216	36.01922854	364	1010.571339	23.50976701	1.769552356	37.91897905	334.8028174	237.7302311	97.07258637	438.1429191	638.9653439	480.7168047	372.1115811	2.527931937	26.54328533	0	146.6200523	30.7952167053	234.0864973	980.7417418	104	219	1	157	46	56	2.533742331	-1.453717325	-1.5065969068	-1.2931868565	0.5272709852	0.3254797645	-2.3981601463	0.2316377758	0.9704824429	0.4756881441	0.3682190131	0.0025014879	0.1450862959	non_gov	heavy
	507	1441.7778978942	1310.4451045281	2772.2659880437	977.84929506	284.8687261953	6.375	3.71875	1.5	0.1746091825	1024	448	29.25026556	356	1217.082967	30.53169213	2.938950199	46.07768441	403.6303799	285.84391	117.7864699	530.8893999	770.6762051	567.2678967	463.0550021	3.312461151	31.38623594	0.105123287	174.1510448	30.9686464502	284.8542424	1178.624913	86	226	11	125	83	93	3.823529412	-1.4305743673	-1.4972138746	-1.2366752333	0.5505861412	0.3436366515	-2.3465506456	0.2340466921	0.9684014525	0.4660881075	0.3804629714	0.0027216396	0.1430888851	non_gov	heavy
	508	483.1855706332	417.4173616919	1129.6082629096	317.3264109969	176.4898454198	11.5238095238	4.8095238095	2.5714285714	0.5154814543	441	147	24.51386197	327	1333.939142	119.3477784	21.80738203	51.36981956	457.2489576	244.9952751	212.2536825	699.0927734	890.9577605	272.551189	914.1840059	10.45046254	13.88483459	3.341283739	167.64775	34.9064684224	412.4365263	1178.435006	115	172	1	107	58	44	1.885714286	-0.6128232366	-0.6359915259	-0.0503146066	0.5956351429	0.9483870229	-0.6480324887	0.3091869136	0.8834248647	0.2043205574	0.6853266218	0.0078342873	0.1256787096	non_gov	heavy
	509	1256.2650185711	876.213359813	2538.2234464639	527.5440204237	371.7490234764	5.9268292683	2.6341463415	1.7073170732	0.28243122	1681	533	34.24438197	462	1349.126407	120.1645621	27.22715228	58.07464075	463.8178777	270.3489408	193.4689369	709.071191	901.0368515	236.2153609	992.1005877	12.00311316	13.24666784	3.712962429	139.7566313	35.7159729839	421.4109673	1198.910851	116	294	2	215	54	63	3.099337748	-0.6179260219	-0.8711798675	0.2760655121	0.9096611563	0.9586853146	-0.6140109048	0.312358401	0.8886571672	0.1750876417	0.7353651834	0.0088969522	0.1035904646	non_gov	heavy
	510	712.8604246028	448.832980534	1642.9065727848	168.383430662	25.2163129257	4.7435897436	1.3846153846	1.5128205128	0.1974928775	1521	429	37.24674438	507	1361.192793	146.37397	36.03436954	75.66899269	479.5305712	282.5479572	196.982614	744.3671598	927.5565837	174.9732175	1110.263462	9.838443916	12.83596388	2.879544561	86.51444363	36.7936160892	455.520687	1196.563913	150	287	2	192	71	70	5.578680203	-0.3833976986	-0.9028573127	0.811742233	1.778039812	1.1050583359	-0.1886819544	0.3346481772	0.8790554278	0.1285440376	0.8156548196	0.0072278108	0.0635578179	non_gov	heavy
	511	183.3586603794	813.1287593941	1080.9994782992	730.7267144298	51.8005411166	4.1086956522	1.1956521739	1.3913043478	0.2018417874	2116	644	41.55148167	553	1330.879135	231.1921286	45.15869029	100.0663107	498.7943701	213.2200045	285.5743655	824.327037	966.928659	56.77368616	1243.058029	0.135653719	9.425143484	0.039703528	31.19299959	37.8843975727	534.5536976	1087.029238	156	327	13	188	148	58	5.560747664	0.4571647753	-0.0947556769	1.4468269891	3.1347263434	1.6042009059	1.1890388245	0.4016545782	0.816775325	0.0426587845	0.9340127111	0.0001019279	0.0234378906	non_gov	heavy
	512	353.2475729682	439.1430577179	758.1763003201	437.235716301	88.6983579706	6.1818181818	1.6060606061	1.8181818182	0.3184747131	1089	330	45.44670982	295	649.1118964	101.1157	15.81129825	20.84711047	262.7874604	82.84945586	179.9380045	383.293268	446.0796687	77.84211936	550.1106258	1.686207368	6.389118424	3.621450262	24.50021724	44.5910789302	213.4260492	574.8436922	36	219	4	135	53	91	6.011363636	0.2293273176	0.465799884	0.6317205764	0.153037764	1.4053549278	0.9201474327	0.3287970077	0.8855848974	0.1199209563	0.8474819655	0.0025977145	0.0377442123	non_gov	heavy
	513	0	19.2844420387	19.2844420387	19.2844420387	233.8874267951	3	1	2.5	0.7222222222	16	8	16.99860292	47	276.4933107	18.33267506	5.858980232	13.87745362	110.1831894	58.25753531	51.92565407	152.1946618	210.1732791	72.03140177	177.1344598	1.375233583	27.6950035	0.045782468	1.171402658	35.1789029769	79.88628387	245.9162178	12	32	0	20	5	8	11.11111111	-0.9070565977	-0.6006723212	0.3619766646	1.4042682991	1.1298097387	-0.5664891351	0.2889266423	0.8894110934	0.2605177015	0.6406464567	0.0049738403	0.0042366401	non_gov	heavy
	514	0	31.7157395228	31.7157395228	31.7157395228	233.8874267951	5	1	2	0.32	25	5	10.62479904	15	141.1791408	9.021258306	2.983408259	7.174386527	56.22303897	30.08269994	26.14033903	77.56861472	107.6157979	37.29260323	89.67983158	0.7103353	14.49084011	0	0.461717945	34.9	40.66669591	125.5517642	3	11	0	4	6	3	1	-0.9376009298	-0.6322804627	0.3570178765	1.4476515834	1.1228449919	-0.6068883804	0.2880503145	0.889308176	0.2641509434	0.6352201258	0.0050314465	0.0032704403	non_gov	heavy
	518	202.0522341793	150.078226424	322.2781585665	63.9782603528	0.0002492972	3	2	1	0	4	2	23.12212847	48	207.5933453	10.78571782	2.791597553	3.003082216	89.54260635	66.44848114	23.09412521	92.4610947	157.2599955	186.0642066	4.060505531	0	17.46863317	0	0	30.1	46.99189214	192.7894189	5	39	0	29	5	16	4.15	-1.0892951261	-1.6666086015	-0.2972936423	-1.068814598	0.4069243935	-1.7336978017	0.2263651182	0.9286878566	0.8962917686	0.0195599022	0	0	non_gov	heavy
	519	1267.6309256103	670.9952810896	1275.335804673	676.3915165055	343.969686454	3	1.5	1.1666666667	0.2222222222	36	24	44.91884647	284	632.2513206	26.52552988	3.641164437	12.79967417	258.2657799	170.6227542	87.64302564	265.9721579	476.4734809	505.0526885	34.21905958	1.0832517	63.51512625	0	42.78844217	35.1312802992	161.8186925	587.4857003	72	200	1	152	28	84	1.327102804	-1.2163303416	-1.2597280448	-0.9519239499	-0.6687973284	0.2368151663	-1.9419837218	0.2559404579	0.929196478	0.7988163441	0.0541225593	0.0017133245	0.0676763192	non_gov	heavy
	520	20.9288228587	121.3010112712	152.2450112871	114.9676639406	7.1095678341	4.2	1.2666666667	1.1333333333	0.0424242424	225	90	35.0412032	352	1004.531716	91.65947864	10.05359844	17.59192718	409.1582298	153.1150814	256.0431484	429.0849753	689.6757515	534.0272118	335.5741023	2.755529992	88.01315989	0	64.77126478	35.6327971352	303.269042	906.5765063	42	273	4	182	75	52	5.532258065	-0.5902686643	0.1712908169	-0.5901245467	-0.8579252131	0.2813682244	-0.5356889056	0.3019009128	0.9024866929	0.5316180697	0.3340602362	0.002743099	0.064479064	non_gov	heavy
	521	326.808998492	324.4959824933	829.2728501941	284.6067836419	110.917996479	5.5	2.35	1.7	0.2322278912	400	120	20.50205288	321	1565.696869	195.4583607	24.93979084	20.87982489	652.4945277	164.7186185	487.7759091	691.9341969	1015.571483	652.4945277	758.3436399	4.05996595	113.9690442	0	51.03957194	33.7	494.7358508	1387.92836	76	225	0	182	25	90	2.313043478	-0.1636135401	0.7796901392	-0.0860103374	-1.1470659796	0.3831042398	0.3550307699	0.3159844416	0.8864604557	0.4167438414	0.4843489534	0.0025930728	0.0325986294	non_gov	heavy
	522	203.2201290885	121.6991382514	396.1706118296	30.2086470587	0.0003922911	4	2	2	0.375	1	1	19.83899766	39	196.5825123	24.4384779	3.118262759	2.610638589	82.12970723	21.14228909	60.98741814	86.78728778	127.7994372	82.40333289	94.81694318	0.50762417	14.24973563	0	6.381560994	33.5592776406	61.857631	174.3558254	2	21	1	20	1	10	43.66666667	-0.1702345074	0.7548038814	-0.0916737633	-1.150920958	0.3799836659	0.3332071025	0.3146649734	0.8869345669	0.4191793661	0.4823264393	0.0025822448	0.032462506	non_gov	heavy
	525	679.2260202808	551.7009928417	2083.4811287994	278.7202556135	459.2693704836	11.3513513514	2.2162162162	2.7297297297	0.3467647335	1369	296	33.35810882	384	1151.144395	76.35883099	3.729298143	39.7549764	403.1491395	232.5090854	170.6400541	519.1371574	774.8157719	438.8862032	544.1805126	20.43803951	12.08854892	0.346307288	154.72896	33.9342558157	308.1605239	1043.111539	82	261	3	171	71	88	5.573964497	-0.9066914734	-0.8404780764	-1.1664392821	0.3204830689	0.4453190116	-1.5973269079	0.2676992784	0.9061517769	0.3812607742	0.4727300198	0.0177545403	0.1344131637	non_gov	heavy
	526	474.360613363	1349.9149313762	1844.8400116068	1215.4061953402	174.2749790719	4.3333333333	1.8333333333	2.125	0.3966203704	576	216	43.71958733	561	1283.177711	103.8440967	7.226489398	36.12541021	434.8172813	196.769516	238.0477653	651.5909137	850.6563345	396.3415604	676.7247487	6.005182992	17.96659563	2.040750247	228.6616303	32.4972420391	373.3817791	1134.410911	144	336	11	227	103	98	7.292929293	-0.7213274355	-0.219972716	-0.9627657081	-0.1213240791	0.8363134612	-0.9682919168	0.2909821266	0.8840637593	0.308875035	0.5273819385	0.0046799309	0.178199503	non_gov	heavy
	527	656.1981641166	418.62046534	1602.4106840739	75.1963005613	258.5342851826	9.1111111111	2.1388888889	1.7777777778	0.23509578	1296	360	38.33906904	459	1197.212169	129.5286253	8.941085455	28.39972499	409.9953392	137.2774905	272.7178487	649.9505623	811.0516041	275.432563	721.4328609	6.835829525	9.824570924	2.804467002	232.0707067	33.3002601416	381.9406786	1009.492775	79	330	5	211	94	50	3.76875	-0.375036999	0.3681003531	-0.8063927899	-0.4281018966	1.0777913609	-0.3038897987	0.3190250554	0.8432029018	0.2300616132	0.6025939926	0.0057097895	0.1938425892	non_gov	heavy
	528	1331.7723707578	992.1786436285	2292.9123491555	841.5807352033	305.8120939352	6	3.25	1.5	0.16673594	1296	540	31.70564	324	1021.900205	90.60647999	20.89748297	44.40562463	351.3490817	206.6258494	144.7232323	536.7147578	682.2865916	177.737577	754.3321949	9.160522803	10.06865862	2.821226906	103.9126244	35.7669577086	319.0551593	909.0994174	79	206	6	111	79	57	4.642335766	-0.6230536971	-0.8972364013	0.298910981	0.9378961026	0.9561700134	-0.620499997	0.3122175314	0.8896166308	0.173928507	0.7381662037	0.0089642049	0.101685687	non_gov	heavy
	529	834.0766449785	863.289225248	1468.924516104	1084.4235563894	151.1410000156	4.2	1.6	1.1	0.0518408941	400	160	40.71754968	370	908.6990816	82.97309838	22.39410444	46.14905677	315.1110218	199.173104	115.9379178	480.7628799	609.1664549	135.9400133	714.8188778	8.155296989	9.092036716	2.386916192	66.69221646	36.5262149994	289.1678604	812.6706409	123	211	1	149	77	22	4.4140625	-0.5894585128	-1.116964291	0.6560535297	1.4454530747	0.9826953628	-0.5356932481	0.3182218033	0.8943231674	0.1495984931	0.7866398154	0.0089746949	0.0733930713	non_gov	heavy
	532	765.5073325172	585.4771190269	1099.7048289934	911.6094960751	257.5417825158	4.25	1.375	1.25	0.0617283951	64	24	30.38217497	232	763.6056347	86.30782626	10.57374552	11.30471549	315.6956941	93.01291244	222.6827816	333.4935757	505.486837	349.070591	329.5004886	2.020365627	59.56414697	0	33.45209272	34.3795887249	237.5062055	681.2090922	55	139	3	107	37	47	2.21686747	-0.31362929	0.5689357062	-0.2632613935	-1.0454015053	0.3473329491	0.0436782236	0.311032547	0.8920954237	0.4571346453	0.431506099	0.0026458234	0.0438080747	non_gov	heavy
	533	633.0300691531	338.2063079821	1366.5913347251	25.899148335	97.1319042679	8.7692307692	2	2.6153846154	0.5270979021	169	39	12.7465165	81	635.4677372	79.33047877	10.12228661	8.47447251	264.8272659	66.85417202	197.9730939	280.8346029	412.1889268	264.8272659	307.7881335	1.647814099	46.25649578	0	20.71537725	33.7	200.7979181	563.3170199	5	71	0	46	11	32	1.625	-0.1636135397	0.7796901398	-0.0860103373	-1.1470659796	0.3831042403	0.3550307707	0.3159844416	0.8864604557	0.4167438414	0.4843489535	0.0025930728	0.0325986294	non_gov	heavy
	535	419.8237118452	421.1417454207	791.7039064759	478.3407293808	139.6869399767	4.6153846154	1.4615384615	1.6923076923	0.3414423077	169	52	42.55415052	191	448.8398844	29.0094358	2.116706105	16.94511495	167.0331424	92.06574952	74.96739287	229.0557463	317.1536931	202.9540884	202.1280016	4.909904159	28.60552221	0	26.95707278	35.3564258779	132.6917899	399.8479551	49	120	2	88	39	21	7.448275862	-0.9282952652	-0.7128298698	-1.0407387795	0.5432498809	0.8537482955	-1.418637484	0.2956327958	0.8908476475	0.4521748077	0.4503343144	0.0109390995	0.0600594415	non_gov	heavy
	536	1638.0044713158	1100.7377599157	3030.476268838	785.0437760208	0.098615607	3.7777777778	1.5555555556	1.3333333333	0.125	81	27	62.86158405	57	90.67541148	7.074306159	0.266840902	3.220527234	33.08402467	19.01742763	14.06659704	40.11073085	63.35410056	33.91576309	44.71198486	2.540666999	0.415525851	0	10.18095833	35.4675164972	24.80453876	80.40019741	12	37	0	28	6	15	1.444444444	-0.7582798016	-0.8309349818	-1.191712952	0.3884573414	0.386004086	-1.5222511071	0.2735530874	0.8866813627	0.3740348407	0.4930993323	0.02801936	0.1122791522	non_gov	heavy
	537	1498.2853920761	1031.7281430962	3479.7318507034	430.3171391049	408.871195011	9.2	3.75	2.45	0.3227972635	1600	600	43.59247439	559	1282.33143	103.1262254	3.976990167	45.31652623	464.5458255	260.8921323	203.6536932	563.983507	890.384452	466.4126845	641.8871798	36.91346113	3.100880917	0.007509886	147.7628382	35.7911375371	353.7228728	1135.126569	99	383	4	248	112	91	3.975490196	-0.727759391	-0.7649108004	-1.1782122827	0.3761401556	0.3684975869	-1.4605289644	0.2758435647	0.8852052928	0.363722415	0.5005626196	0.0287862095	0.1152298343	non_gov	heavy
	538	1995.0655792105	2128.153064389	6923.5734230497	1456.2586518711	1138.3612787016	13.3	4.7833333333	3.2333333333	0.3984584565	3600	1260	61.28303616	814	1328.263172	140.2945316	9.380263738	32.93720431	457.3147071	163.2136667	294.1010404	708.4101908	901.9143992	321.991004	787.884565	10.42843611	10.17822744	2.823640901	247.7973182	33.5313575066	418.4408638	1125.156888	125	571	15	366	161	193	9.133093525	-0.407670348	0.2578429286	-0.8409790509	-0.3536388676	1.0120682637	-0.4141573919	0.3150285822	0.8470888238	0.2424150656	0.5931690207	0.0078511822	0.1865573957	non_gov	heavy
	539	113.7862853357	82.1862118846	190.8212055294	27.884958562	0.0036448394	3.3043478261	1.0434782609	1.2173913043	0.1440217391	529	184	31.744923	388	1222.242687	114.2596828	12.09774134	35.5892207	415.2023971	197.1982619	218.0041352	633.0988572	822.4744614	397.6649632	633.7615244	6.20275851	27.59954158	2.594702768	216.9129868	33.8280268853	368.5527588	1058.125486	93	256	5	160	87	89	4.482517483	-0.5618480002	-0.3319404314	-0.5995124715	-0.0545291415	0.9064100464	-0.7356906029	0.3015381174	0.8657245384	0.3253567949	0.5185234742	0.0050748993	0.1774712904	non_gov	heavy
	540	101.8803200065	77.7151582561	114.6438006895	77.7151582561	6.85122749871425e-05	3.1	1.1	1.4	0.2208333333	100	40	27.39570809	108	394.2223345	26.1747371	5.666060737	15.39690418	131.920675	97.49319724	34.42747774	186.1177777	261.9937215	197.4498992	143.3759717	1.539690418	19.33851165	0.677463784	58.07712255	34.8	106.1770512	357.6392902	25	78	0	67	12	17	1.117647059	-0.90589255	-1.6513260096	-0.2185068287	0.6334692568	0.5907819134	-1.5483806801	0.2693329168	0.9072019997	0.5008592409	0.363693173	0.0039056397	0.1473207311	non_gov	heavy
	542	192.9633846946	198.5923007865	342.1281199048	227.3520502394	7.3189109514	3.3043478261	1.2608695652	1.5217391304	0.2898550725	529	207	49.09925783	293	596.7503643	33.6238711	1.888657783	24.57464313	218.2006957	130.391618	87.80907773	310.3124305	426.28612	272.4285904	266.2006807	7.225836475	37.32165798	0	38.15184023	35.6231446078	174.9176429	531.9090376	87	181	0	136	45	41	2.06557377	-1.033550429	-0.9446181985	-1.1728030291	0.7805316044	0.9203271457	-1.6781499735	0.2931169436	0.8913426274	0.4565201912	0.4460838177	0.0121086419	0.0639326635	non_gov	heavy
	543	663.5638610359	386.013685695	1040.6914733902	75.29367131	134.9883074213	3.0909090909	1.5454545455	1.5454545455	0.2424242424	121	66	39.1970671	99	252.5699174	9.918704367	0	12.11690371	89.3341262	62.5268171	26.8073091	136.1067944	184.6938108	118.104455	110.0171965	3.645794037	15.11932233	0	18.06812633	36.0169269637	72.43334918	225.4945352	31	55	0	34	16	6	1.52173913	-1.2504070189	-1.4559387289	-1.4422798812	1.2508310633	1.0502723333	-2.2319141413	0.2867853382	0.8928004472	0.4676109341	0.4355910539	0.0144347913	0.0715371273	non_gov	heavy
	544	1499.5713453327	1358.8120304483	2679.379220801	941.0294695588	328.8910109436	6.5925925926	2.3518518519	1.5925925926	0.2251524591	2916	1134	75.62330287	662	875.3915458	54.22120855	1.647441033	35.75395657	311.6847219	191.0329165	120.6518054	435.8538029	622.6463435	354.4678233	416.9940667	17.32393161	27.85637878	0.161849292	87.07236598	35.7527004385	249.5245515	775.2706425	141	449	11	303	132	102	5.223684211	-0.9624950077	-1.0211970829	-1.2820408109	0.7571755601	0.7681960762	-1.7560514527	0.2850433645	0.8856272901	0.4049248876	0.4763514895	0.0197899234	0.0994667659	non_gov	heavy
	545	1671.1040418561	1063.9827792295	2527.2541239974	735.1045717759	413.4173156319	3.7777777778	2.1111111111	1.6111111111	0.2791280864	324	180	40.94769094	481	1174.669411	121.4004414	8.733877703	30.1471864	406.0796133	147.8445751	258.2350382	627.535478	798.3028575	303.2059712	677.4410672	11.05138901	12.87285325	2.455135745	215.4333877	33.4076112776	365.9320586	997.8438635	84	335	8	252	64	147	6.826923077	-0.4365519007	0.2219606866	-0.8092090084	-0.2936058215	1.018174278	-0.4350068614	0.3115191859	0.8494678198	0.2581202578	0.5767078472	0.0094080844	0.1833991638	non_gov	heavy
	546	423.6992731151	272.9929182315	729.5268593077	118.6145961615	0.3840069015	4.2432432432	1.4054054054	1.1621621622	0.0631831832	1369	481	39.10017584	480	1227.615962	93.56151856	15.65313998	43.5240848	413.0595678	265.3454595	147.7141083	599.9834945	819.5639117	536.7717786	515.3683169	5.314932693	48.44081628	2.289584608	194.2689485	34.4477002949	344.9672952	1095.239957	96	322	8	211	108	87	5.84	-0.7811915159	-1.1685113962	-0.3566049049	0.3841001291	0.7051835354	-1.2511551157	0.2810058731	0.8921682276	0.4372473112	0.4198123296	0.0043294751	0.1582489594	non_gov	heavy
